BLOCK	UNIT	HHSIZE	HHPERA	HHPERB1	HHPERB2	HHPERD1	HHPERD2	HHPERE1	HHPERE2	HHPERF1	HHPERF2	HHPERG1	HHPERG2	HHPERH1	HHPERH2	NUEMPNIH	NUIRH	EMPINCH	INVSTH	GOVINCH	OTINCH	TOTINCH	DTYPEH	BUILTH	TENURH	MORGH	ROOMH	BROOMH	VALUEH	GROSRTH	OMPH	HMAGE	HMSEX	HMMTN	HMHLOS	HMOCC91	HMLFACT	HMWKSWK	HMEMPIN	SHMAGE	SHMSEX	SHMMTN	SHMHLOS	SHMOCC91	SHMLFACT	SHMWKSWK	SHMEMPIN
101	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	16237	0	4148	0	20385	6	7	1	2	5	1	130000	.	237	6	2	1	2	11	1	36	20385	.	.	.	.	.	.	.	.
101	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	16200	4148	5399	25747	1	4	1	2	7	3	150000	.	173	6	1	1	1	.	13	.	25747	.	.	.	.	.	.	.	.
101	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	15740	314	11874	0	27928	5	5	2	.	5	3	.	977	.	4	1	3	5	2	2	13	27928	.	.	.	.	.	.	.	.
101	4	3	0	0	0	0	0	1	0	1	1	0	0	0	0	1	2	12000	4000	20000	0	36000	1	4	1	2	6	3	250000	.	175	5	1	1	2	.	13	.	24000	1	2	1	2	11	2	52	12000
101	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	16000	0	4000	0	20000	1	3	2	.	6	3	.	850	.	1	1	1	4	4	12	38	20000	.	.	.	.	.	.	.	.
101	6	5	1	2	0	0	1	1	0	0	0	0	0	0	0	1	1	16000	0	8728	0	24728	6	4	2	.	4	2	.	672	.	3	1	3	2	14	1	44	24728	3	2	1	4	.	13	.	0
101	7	3	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	16000	0	1757	15000	32757	1	7	1	2	6	3	250000	.	204	3	2	1	5	10	1	30	32757	.	.	.	.	.	.	.	.
101	8	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	15802	8502	24454	48758	1	5	1	2	4	2	122000	.	147	6	2	1	7	.	13	.	48758	.	.	.	.	.	.	.	.
102	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	15735	0	3717	0	19452	1	5	1	1	6	3	160000	.	775	5	1	2	2	2	1	28	19452	2	2	3	2	.	13	.	0
102	2	2	0	0	0	1	0	0	1	0	0	0	0	0	0	2	2	15500	0	0	0	15500	1	5	1	1	7	3	155000	.	755	3	2	1	2	11	12	52	7500	.	.	.	.	.	.	.	.
102	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	15396	0	1710	0	17106	2	3	2	.	3	0	.	525	.	4	2	1	7	11	1	34	17106	.	.	.	.	.	.	.	.
102	4	2	0	0	0	0	0	0	1	1	0	0	0	0	0	1	2	15379	0	15866	7195	38440	1	6	1	2	5	2	170000	.	194	5	1	3	5	.	13	.	23061	3	2	3	3	11	1	45	15379
102	5	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	15310	16881	11878	44069	1	5	1	2	6	2	180000	.	160	6	1	1	5	.	13	.	26500	1	2	1	5	.	13	.	17569
102	6	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	15191	3711	7979	26881	1	4	1	2	10	5	435000	.	370	5	2	1	2	.	13	.	26881	.	.	.	.	.	.	.	.
102	7	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	15172	13529	35146	63847	2	6	1	1	5	2	200000	.	1016	7	1	1	3	.	13	.	33024	2	2	1	3	.	13	.	30823
102	8	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	15000	0	0	0	15000	2	5	2	.	3	1	.	699	.	1	2	1	2	2	1	52	15000	.	.	.	.	.	.	.	.
103	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	15000	0	0	0	15000	1	3	1	1	6	2	200000	.	667	5	2	3	5	7	1	52	15000	.	.	.	.	.	.	.	.
103	2	3	0	0	0	0	0	1	1	0	0	0	1	0	0	2	3	14977	0	17839	0	32816	1	3	1	1	5	3	260000	.	419	6	2	3	2	.	13	.	9839	.	.	.	.	.	.	.	.
103	3	3	0	0	0	0	0	1	0	0	0	1	1	0	0	1	3	9650	5276	12397	10854	38177	8	4	1	2	5	3	35000	.	99	6	1	1	3	.	13	.	15296	1	2	1	3	.	13	.	12356
103	4	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	14912	13032	2816	30760	1	3	1	2	6	2	155000	.	153	6	1	1	4	.	13	.	27563	1	2	1	3	.	13	.	3197
103	5	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	14776	10981	24190	49947	2	5	2	.	4	2	.	935	.	8	1	1	5	.	13	.	32238	2	2	1	5	.	13	.	17709
103	6	4	0	0	0	0	0	1	2	0	0	0	1	0	0	1	3	5425	9279	7866	0	22570	1	7	1	1	8	4	260000	.	1417	5	1	1	5	.	10	.	4470	4	2	1	2	.	13	.	12509
103	7	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	14582	6500	0	21082	1	4	1	2	6	3	378000	.	108	2	2	1	4	.	13	.	6500	.	.	.	.	.	.	.	.
103	8	2	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	12930	1551	15659	7120	37260	2	2	2	.	5	2	.	967	.	6	1	1	6	5	12	12	27066	1	2	1	3	11	12	1	10194
104	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	14450	9794	6941	31185	1	4	1	2	10	5	150000	.	244	6	1	1	2	.	13	.	31185	.	.	.	.	.	.	.	.
104	2	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	14414	15672	4006	34092	1	6	1	2	10	5	427000	.	228	6	1	1	3	.	13	.	23702	1	2	1	3	.	13	.	10390
104	3	4	0	0	1	0	0	2	1	0	0	0	0	0	0	2	3	14162	0	8099	0	22261	1	3	1	2	5	3	447000	.	300	5	1	3	2	.	13	.	8099	2	2	3	5	.	13	.	0
104	4	3	0	0	1	1	0	0	1	0	0	0	0	0	0	2	2	14000	0	6783	0	20783	4	3	2	.	4	2	.	733	.	3	2	1	4	7	9	28	17983	.	.	.	.	.	.	.	.
104	5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	13600	4148	0	17748	2	5	2	.	3	1	.	621	.	8	2	1	2	.	13	.	17748	.	.	.	.	.	.	.	.
104	6	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	13424	15424	10638	39486	1	3	1	2	6	2	275000	.	201	6	1	1	3	.	13	.	26220	1	2	1	2	.	13	.	13266
104	7	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	13188	22267	8054	43509	1	2	1	2	7	3	419000	.	207	6	1	1	4	.	13	.	28620	1	2	1	5	.	13	.	14889
104	8	4	2	0	0	0	0	1	1	0	0	0	0	0	0	2	2	20362	-7329	4808	4773	22614	4	5	1	1	9	4	368000	.	2218	3	1	1	5	2	1	52	9471	1	2	1	5	7	2	12	13143
105	1	3	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	13000	0	0	0	13000	1	7	1	2	10	5	399000	.	483	5	1	3	1	.	13	.	0	2	2	3	1	.	13	.	0
105	2	3	1	0	0	0	0	1	1	0	0	0	0	0	0	2	2	13000	0	1178	0	14178	1	4	2	.	3	1	.	775	.	2	1	1	5	13	1	4	11178	1	2	1	3	11	1	26	3000
105	3	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	2	1968	10828	12023	326	25145	1	6	1	2	9	2	180000	.	229	6	1	1	2	.	13	.	18473	3	2	1	5	3	12	39	6672
105	4	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	12542	8468	0	21010	1	3	1	2	6	4	200000	.	178	8	1	1	5	.	13	.	11473	3	2	1	5	.	13	.	9537
105	5	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	12500	0	3000	0	15500	2	4	2	.	3	1	.	605	.	2	1	1	7	9	1	17	15500	2	2	1	4	11	1	48	0
105	6	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	12500	0	1902	0	14402	2	7	1	2	3	1	127000	.	139	5	1	1	7	.	13	.	6500	.	.	.	.	.	.	.	.
105	7	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	12500	642	2000	15142	6	7	1	2	4	2	427000	.	240	4	2	3	2	.	14	.	12642	.	.	.	.	.	.	.	.
105	8	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	12050	11232	11716	34998	2	6	1	2	5	1	150000	.	334	6	2	1	4	.	13	.	34998	.	.	.	.	.	.	.	.
106	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	12000	0	14249	360	26609	2	6	1	2	4	2	150000	.	193	6	1	1	3	4	12	4	23009	2	2	1	3	.	13	.	3600
106	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	12000	0	0	0	12000	5	5	1	2	6	2	427000	.	225	5	2	1	4	2	1	50	12000	.	.	.	.	.	.	.	.
106	3	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	11965	12002	5002	28969	1	6	1	2	5	2	150000	.	182	7	1	1	2	.	13	.	20017	1	2	1	2	.	13	.	8952
106	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	11924	6474	0	18398	2	4	2	.	3	1	.	635	.	7	2	1	2	.	13	.	18398	.	.	.	.	.	.	.	.
106	5	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	11853	31024	2843	45720	1	4	1	2	5	2	250000	.	558	5	1	3	4	.	13	.	39437	1	2	3	2	.	13	.	6283
106	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	11821	8640	3240	23701	2	7	1	2	3	1	140000	.	150	6	2	1	1	.	13	.	23701	.	.	.	.	.	.	.	.
106	7	2	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	11500	249	8049	0	19798	1	5	1	1	6	3	200000	.	1092	6	1	3	5	8	1	40	19798	2	2	3	1	.	14	.	0
106	8	3	0	0	0	0	0	1	0	0	0	1	1	0	0	1	3	2586	8994	28649	10858	51087	1	5	1	2	7	3	190000	.	212	6	1	1	5	.	13	.	20626	1	2	1	5	.	13	.	5806
107	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	11200	250	178	0	11628	5	4	2	.	4	2	.	620	.	1	2	1	7	10	1	19	7389	.	.	.	.	.	.	.	.
107	2	4	1	0	0	0	0	0	1	0	0	1	1	0	0	1	3	8000	3367	21980	16962	50309	1	3	1	2	7	3	250000	.	209	6	1	1	5	.	13	.	23149	1	2	1	4	.	13	.	14982
107	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	11336	0	7991	0	19327	2	4	2	.	3	1	.	549	.	3	1	1	7	10	1	20	19327	.	.	.	.	.	.	.	.
107	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	12000	-969	12036	0	23067	5	7	2	.	3	1	.	550	.	2	1	1	7	11	1	26	8436	.	.	.	.	.	.	.	.
107	5	7	0	2	1	1	0	0	2	1	0	0	0	0	0	1	3	6444	4360	15774	0	26578	5	5	2	.	4	2	.	625	.	3	2	3	1	.	13	.	8910	.	.	.	.	.	.	.	.
107	6	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	10625	12790	12696	36111	1	3	1	2	9	3	372000	.	368	7	1	1	5	.	13	.	24043	2	2	1	4	.	13	.	12068
107	7	2	0	0	1	0	0	0	1	0	0	0	0	0	0	2	2	10020	250	4975	0	15245	2	4	2	.	1	0	.	615	.	2	2	5	2	8	1	48	15225	.	.	.	.	.	.	.	.
107	8	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	10013	16800	39000	65813	6	7	1	2	6	3	185000	.	316	6	1	1	6	.	13	.	47640	1	2	1	3	.	13	.	18173
108	1	3	0	2	0	0	0	0	1	0	0	0	0	0	0	1	1	10000	0	8050	0	18050	1	5	2	.	5	2	.	525	.	2	2	1	5	10	1	35	18050	.	.	.	.	.	.	.	.
108	2	3	0	0	1	0	0	0	0	0	0	1	1	0	0	0	2	0	10000	14213	8040	32253	1	6	1	2	10	5	359000	.	567	6	1	2	3	.	13	.	14148	1	2	2	7	.	13	.	18105
108	3	3	0	0	0	0	0	1	0	0	0	0	0	1	1	1	2	10000	0	19464	0	29464	5	5	2	.	5	2	.	550	.	7	1	3	1	.	13	.	11464	1	2	3	1	.	13	.	0
108	4	4	2	0	0	0	0	1	1	0	0	0	0	0	0	1	1	10000	0	2356	0	12356	1	3	2	.	6	2	.	607	.	2	1	1	2	9	1	46	12356	1	2	1	2	.	13	.	0
108	5	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	10000	20555	10434	40989	1	2	1	2	7	3	260000	.	142	7	1	1	3	.	13	.	17388	2	2	1	2	.	13	.	23601
108	6	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	9900	0	975	3570	14445	6	7	2	.	6	2	.	633	.	3	2	3	7	5	11	15	14445	.	.	.	.	.	.	.	.
108	7	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	6400	3500	9669	0	19569	1	1	1	2	5	2	200000	.	401	4	1	3	2	13	11	52	9900	.	.	.	.	.	.	.	.
108	8	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	9820	14748	3887	28455	1	4	1	2	5	2	140000	.	108	6	1	1	3	.	13	.	24307	4	2	1	1	.	13	.	4148
109	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	9765	0	0	0	9765	1	2	2	.	5	2	.	550	.	2	1	1	2	9	2	25	9765	.	.	.	.	.	.	.	.
109	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	9600	0	7580	0	17180	5	3	1	2	5	2	250000	.	186	5	1	1	2	.	13	.	7580	3	2	1	2	10	1	50	9600
109	3	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	9537	0	0	0	9537	2	5	2	.	2	0	.	690	.	2	1	3	7	2	1	0	0	1	2	3	7	7	1	24	9537
109	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	9400	0	13292	0	22692	1	3	2	.	7	4	.	758	.	2	1	1	2	9	9	28	15600	.	.	.	.	.	.	.	.
109	5	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	9297	11548	0	20845	2	5	2	.	2	0	.	840	.	8	1	3	5	.	13	.	10418	1	2	3	1	.	14	.	10427
109	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	9040	4782	0	13822	2	4	2	.	3	1	.	535	.	8	2	1	4	.	13	.	13822	.	.	.	.	.	.	.	.
109	7	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	9018	0	0	0	9018	5	5	2	.	4	1	.	510	.	1	2	1	7	2	1	45	9018	.	.	.	.	.	.	.	.
109	8	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	9000	13645	0	22645	1	5	1	2	8	4	373000	.	333	6	1	1	2	.	13	.	14497	1	2	1	2	.	13	.	8148
110	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	2	2	9000	0	8837	0	17837	2	4	2	.	4	1	.	695	.	2	1	3	6	3	1	24	11200	.	.	.	.	.	.	.	.
110	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	8768	4705	0	13473	2	5	1	2	3	1	85000	.	221	8	2	1	6	.	13	.	13473	.	.	.	.	.	.	.	.
110	3	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	8726	9824	0	18550	1	3	1	2	7	4	150000	.	248	5	1	1	2	.	13	.	15558	1	2	1	2	.	13	.	2992
110	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	8572	6944	5044	20560	6	5	1	1	4	2	110000	.	440	7	2	1	2	.	13	.	20560	.	.	.	.	.	.	.	.
110	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	8405	4148	4950	17503	2	4	2	.	5	2	.	855	.	6	2	1	5	.	13	.	17503	.	.	.	.	.	.	.	.
110	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	8354	7374	6000	21728	1	2	1	2	5	2	250000	.	157	6	2	1	2	.	13	.	21728	.	.	.	.	.	.	.	.
110	7	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	8262	18052	1391	27705	1	6	1	2	7	3	250000	.	219	7	1	1	3	.	13	.	18012	.	.	.	.	.	.	.	.
110	8	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	7670	241	0	5280	13191	1	3	2	.	4	1	.	1913	.	2	1	1	7	6	1	52	13191	.	.	.	.	.	.	.	.
111	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	7800	0	8394	0	16194	5	3	2	.	4	1	.	550	.	2	2	1	7	.	13	.	6000	.	.	.	.	.	.	.	.
111	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	7787	4148	14730	26665	1	4	1	2	6	3	180000	.	160	6	1	3	3	.	13	.	26665	.	.	.	.	.	.	.	.
111	3	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	7000	500	7500	0	15000	4	5	1	1	5	3	95000	.	667	5	2	3	1	.	13	.	5000	.	.	.	.	.	.	.	.
111	4	4	0	0	0	0	0	1	1	0	0	0	1	1	0	1	4	7500	0	23274	0	30774	5	7	2	.	5	3	.	850	.	8	1	3	1	.	13	.	8081	3	2	3	1	.	13	.	8081
111	5	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	7200	0	5810	21445	34455	1	5	1	2	5	3	185000	.	206	5	1	1	3	.	13	.	21445	.	.	.	.	.	.	.	.
111	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	7000	11073	0	18073	1	6	1	2	10	4	433000	.	503	6	2	1	6	.	13	.	18073	.	.	.	.	.	.	.	.
111	7	3	0	0	0	0	0	1	0	0	1	1	0	0	0	0	2	0	6942	20028	1213	28183	1	5	1	2	6	3	150000	.	193	6	1	1	3	.	13	.	21448	2	2	1	2	.	13	.	0
111	8	4	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	6569	7257	0	13826	1	5	1	2	7	3	150000	.	289	2	2	1	3	.	13	.	13826	.	.	.	.	.	.	.	.
112	1	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	6470	9677	22204	38351	1	1	1	2	8	5	366000	.	250	7	1	1	7	.	13	.	32452	3	2	8	7	.	13	.	5899
112	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	6347	15786	12043	34176	1	3	1	2	9	3	230000	.	269	8	1	1	2	.	13	.	20876	3	2	1	2	.	13	.	13300
112	3	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	6228	18499	5583	30310	1	3	1	2	7	3	290000	.	236	7	1	1	2	.	13	.	13255	.	.	.	.	.	.	.	.
112	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	6092	12016	0	18108	1	6	1	2	7	3	170000	.	151	6	1	1	2	.	13	.	18108	.	.	.	.	.	.	.	.
112	5	4	0	1	1	0	1	1	0	0	0	0	0	0	0	2	2	6000	0	2153	0	8153	5	7	2	.	4	2	.	550	.	2	1	1	4	8	1	52	5753	2	2	1	1	12	12	9	2400
112	6	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	5992	7715	0	13707	8	4	1	1	4	2	20000	.	274	8	1	1	1	.	13	.	13707	.	.	.	.	.	.	.	.
112	7	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	5956	7677	0	13633	1	3	1	2	5	2	250000	.	182	6	2	1	2	.	13	.	13633	.	.	.	.	.	.	.	.
112	8	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	5871	0	0	5871	1	7	1	1	8	3	220000	.	1179	2	1	3	5	9	2	52	341	1	2	3	7	3	2	52	5530
113	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	5844	9525	5936	21305	6	7	1	2	5	1	175000	.	153	7	2	1	2	.	13	.	21305	.	.	.	.	.	.	.	.
113	2	5	0	2	0	1	0	1	1	0	0	0	0	0	0	2	2	5600	0	23062	0	28662	1	4	1	1	8	4	150000	.	829	3	1	1	2	5	1	48	17950	1	2	1	2	.	10	.	0
113	3	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	5441	15666	0	21107	1	3	1	2	7	3	150000	.	147	7	1	1	3	.	13	.	11249	2	2	1	3	.	13	.	9858
113	4	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	5328	14516	10494	30338	1	2	1	2	5	2	200000	.	186	6	2	1	4	.	13	.	13159	1	1	1	2	.	13	.	17179
113	5	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	3750	1500	7045	0	12295	5	3	1	1	3	1	239000	.	1175	2	2	3	7	7	12	10	12295	.	.	.	.	.	.	.	.
113	6	6	1	1	2	0	0	1	1	0	0	0	0	0	0	2	2	5100	0	4306	0	9406	5	2	1	1	8	5	170000	.	1313	3	1	3	5	12	1	50	7906	1	2	3	5	3	1	42	1500
113	7	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	5022	8563	2574	16159	1	5	1	2	8	5	210000	.	224	6	2	3	1	.	13	.	16159	.	.	.	.	.	.	.	.
113	8	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	5000	0	9093	0	14093	1	4	2	.	8	2	.	850	.	1	1	1	7	9	12	13	14093	.	.	.	.	.	.	.	.
114	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4511	7665	0	12176	2	4	2	.	3	1	.	596	.	8	2	1	2	.	13	.	12176	.	.	.	.	.	.	.	.
114	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	4506	23423	17188	45117	1	7	1	2	7	2	175000	.	285	7	1	1	2	.	13	.	37867	2	2	1	3	.	13	.	7250
114	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4492	7358	0	11850	2	5	2	.	5	2	.	500	.	8	1	1	1	.	13	.	11850	.	.	.	.	.	.	.	.
114	4	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	4408	12810	4260	21478	1	6	1	2	7	3	245000	.	264	6	1	3	5	.	13	.	21478	1	2	3	5	.	13	.	0
114	5	4	1	0	2	0	0	0	1	0	0	0	0	0	0	1	1	4400	0	5565	0	9965	1	5	1	1	10	3	250000	.	2218	3	2	1	6	11	1	20	9965	.	.	.	.	.	.	.	.
114	6	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	4312	0	13142	0	17454	4	3	2	.	4	2	.	700	.	2	2	1	2	4	9	11	17454	.	.	.	.	.	.	.	.
114	7	3	0	1	0	0	1	1	0	0	0	0	0	0	0	2	2	4300	0	3572	0	7872	5	5	1	1	5	1	290000	.	1417	3	1	1	5	9	1	52	3300	3	2	1	2	13	1	27	4572
114	8	5	0	0	3	0	0	1	1	0	0	0	0	0	0	1	1	4200	0	3128	0	7328	6	5	1	1	6	3	105000	.	735	3	1	1	7	2	1	52	7328	1	2	1	4	.	13	.	0
115	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	2950	1201	13799	18344	36294	1	3	1	2	5	2	200000	.	245	5	1	1	1	4	12	4	24651	1	2	1	5	.	13	.	11643
115	2	2	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	4082	0	16533	0	20615	1	4	1	1	8	3	250000	.	325	6	1	1	2	.	13	.	11400	2	2	1	2	11	12	9	9215
115	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4000	7089	0	11089	8	6	1	2	5	2	50000	.	99	8	2	3	1	.	14	.	11089	.	.	.	.	.	.	.	.
115	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	4000	17000	0	21000	2	4	2	.	3	1	.	730	.	4	1	1	2	.	13	.	21000	.	.	.	.	.	.	.	.
115	5	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	3920	0	0	0	3920	2	4	2	.	5	4	.	671	.	1	2	1	6	10	1	14	3920	.	.	.	.	.	.	.	.
115	6	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2527	1262	0	0	3789	7	1	1	2	5	2	437000	.	283	4	1	3	7	2	1	52	3789	.	.	.	.	.	.	.	.
115	7	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	3755	15577	0	19332	1	3	1	2	7	3	250000	.	99	6	1	5	1	.	13	.	11587	1	2	5	2	.	13	.	7745
115	8	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	3731	15835	0	19566	1	6	1	2	5	2	80000	.	183	6	1	3	3	.	13	.	10436	1	2	3	1	.	13	.	9130
116	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	3665	15459	0	19124	1	2	1	2	7	3	250000	.	182	7	1	3	1	.	13	.	12132	2	2	3	1	.	13	.	6992
116	2	3	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3600	0	4450	4000	12050	6	7	2	.	8	5	.	583	.	2	2	1	3	13	12	16	12050	.	.	.	.	.	.	.	.
116	3	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	3499	0	2510	0	6009	1	3	2	.	10	3	.	1105	.	4	1	1	5	12	9	37	5190	2	2	1	3	10	9	11	819
116	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3404	8567	0	11971	1	3	1	1	6	2	230000	.	615	5	2	1	6	.	13	.	11971	.	.	.	.	.	.	.	.
116	5	4	1	0	1	0	1	0	1	0	0	0	0	0	0	3	3	3300	0	16104	0	19404	6	5	2	.	4	1	.	962	.	4	2	2	4	13	6	12	17429	.	.	.	.	.	.	.	.
116	6	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	3005	13766	21523	38294	1	3	1	2	7	4	250000	.	197	6	1	1	3	.	13	.	32817	4	2	1	2	.	13	.	5477
116	7	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2975	5423	6889	15287	6	7	1	2	5	2	130000	.	299	6	2	1	5	.	13	.	15287	.	.	.	.	.	.	.	.
116	8	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	2829	18477	0	21306	1	4	1	2	5	3	250000	.	284	6	1	1	2	.	13	.	13922	1	2	1	2	.	13	.	7384
117	1	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	2750	14488	17098	34336	1	3	1	2	7	4	378000	.	240	6	1	1	2	.	13	.	28076	1	2	1	2	.	13	.	6260
117	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2736	0	0	0	2736	1	3	2	.	4	2	.	634	.	5	1	1	1	12	9	52	2736	.	.	.	.	.	.	.	.
117	3	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	2728	15789	0	18517	1	4	1	2	7	4	275000	.	297	6	1	3	1	.	13	.	13002	1	2	3	1	.	13	.	5515
117	4	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	2697	26632	25078	54407	1	1	1	2	10	3	275000	.	175	6	1	1	5	.	13	.	41531	1	2	1	3	.	13	.	12876
117	5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2696	7741	0	10437	1	2	1	2	6	2	290000	.	272	8	2	1	6	.	14	.	10437	.	.	.	.	.	.	.	.
117	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2626	7847	1671	12144	2	3	2	.	3	1	.	500	.	8	2	1	2	.	13	.	12144	.	.	.	.	.	.	.	.
